receiver_id,reference,type,big_grid_id,x_epsg5179,y_epsg5179,lat,lon,alt
11753,BLD01000000366RCS,building,0007_0003,1163791.6973962,1732351.4090579,35.5736628,129.3075536,160.8899990
11754,BLD01000000366RCS,building,0007_0003,1163791.6973962,1732351.4090579,35.5736628,129.3075536,155.6999970
11755,BLD01000000366M9K,building,0007_0003,1163797.3509859,1732354.9436762,35.5736938,129.3076167,160.2500000
11756,BLD01000000366M9K,building,0007_0003,1163797.3509859,1732354.9436762,35.5736938,129.3076167,155.7299960
11757,BLD01000000366RCS,building,0007_0003,1163798.2343601,1732356.7417132,35.5737098,129.3076268,160.8899990
11758,BLD01000000366M9K,building,0007_0003,1163799.4243585,1732358.5521643,35.5737259,129.3076403,160.2500000
11759,BLD01000000366M9K,building,0007_0003,1163799.4243585,1732358.5521643,35.5737259,129.3076403,155.7299960
11760,,terrain,0007_0003,1163795.0000000,1732345.0000000,35.5736045,129.3075888,153.2680626
11761,BLD01000000366RCS,building,0007_0003,1163794.1984334,1732349.9616123,35.5736494,129.3075809,160.8899990
11762,BLD01000000366RCS,building,0007_0003,1163794.1984334,1732349.9616123,35.5736494,129.3075809,155.6999970
11763,BLD01000000366RCS,building,0007_0003,1163789.8587781,1732347.9751209,35.5736322,129.3075327,160.8899990
11764,BLD01000000366RCS,building,0007_0003,1163789.8587781,1732347.9751209,35.5736322,129.3075327,155.6999970
11765,,terrain,0007_0003,1163785.0000000,1732345.0000000,35.5736062,129.3074785,154.5683314
11766,BLD01000000CKVFEU,building,0007_0003,1163775.9099246,1732342.4547626,35.5735848,129.3073777,157.8099980
11767,BLD01000000CKVFEU,building,0007_0003,1163775.9099246,1732342.4547626,35.5735848,129.3073777,151.9799960
11768,,terrain,0007_0003,1163775.0000000,1732345.0000000,35.5736078,129.3073682,154.8108490
11769,,terrain,0007_0003,1163765.0000000,1732345.0000000,35.5736095,129.3072579,154.3128213
11770,BLD01000000367886,building,0007_0003,1163764.8310992,1732344.4499194,35.5736046,129.3072559,169.3800050
11771,BLD01000000367886,building,0007_0003,1163764.8310992,1732344.4499194,35.5736046,129.3072559,160.8600005
11772,BLD01000000367886,building,0007_0003,1163764.8310992,1732344.4499194,35.5736046,129.3072559,152.3399960
11773,BLD01000000367886,building,0007_0003,1163763.5652742,1732342.4271611,35.5735865,129.3072415,169.3800050
11774,BLD01000000367886,building,0007_0003,1163763.5652742,1732342.4271611,35.5735865,129.3072415,160.8600005
11775,BLD01000000367886,building,0007_0003,1163763.5652742,1732342.4271611,35.5735865,129.3072415,152.3399960
11776,BLD01000000367886,building,0007_0003,1163758.4433655,1732345.6322666,35.5736163,129.3071857,169.3800050
11777,BLD01000000367886,building,0007_0003,1163758.4433655,1732345.6322666,35.5736163,129.3071857,160.8600005
11778,BLD01000000367886,building,0007_0003,1163758.4433655,1732345.6322666,35.5736163,129.3071857,152.3399960
11779,,terrain,0007_0003,1163745.0000000,1732345.0000000,35.5736128,129.3070372,152.0347033
11780,BLD010000003679VU,building,0007_0003,1163743.5069295,1732346.5652784,35.5736272,129.3070211,167.7500000
11781,BLD010000003679VU,building,0007_0003,1163743.5069295,1732346.5652784,35.5736272,129.3070211,153.5500030
11782,,terrain,0007_0003,1163735.0000000,1732345.0000000,35.5736145,129.3069269,151.5325233
11783,BLD010000003679WV,building,0007_0003,1163727.1520213,1732343.5201426,35.5736024,129.3068401,163.2899930
11784,BLD010000003679WV,building,0007_0003,1163727.1520213,1732343.5201426,35.5736024,129.3068401,150.9700010
11785,,terrain,0007_0003,1163725.0000000,1732345.0000000,35.5736161,129.3068166,151.5621377
11786,,terrain,0007_0003,1163715.0000000,1732345.0000000,35.5736178,129.3067063,151.5000000
11787,,terrain,0007_0003,1163705.0000000,1732345.0000000,35.5736194,129.3065960,151.5000000
11788,,terrain,0007_0003,1163705.0000000,1732335.0000000,35.5735293,129.3065940,151.4713848
11789,,terrain,0007_0003,1163715.0000000,1732335.0000000,35.5735276,129.3067043,151.4577913
11790,BLD010000003679WV,building,0007_0003,1163719.6223004,1732330.9855065,35.5734907,129.3067545,163.2899930
11791,BLD010000003679WV,building,0007_0003,1163719.6223004,1732330.9855065,35.5734907,129.3067545,150.9700010
11792,BLD010000003679WV,roof,0007_0003,1163731.7009714,1732332.1386480,35.5734991,129.3068879,164.2899930
11793,BLD010000003679WV,building,0007_0003,1163735.4347668,1732338.2746840,35.5735538,129.3069304,163.2899930
11794,BLD010000003679WV,building,0007_0003,1163735.4347668,1732338.2746840,35.5735538,129.3069304,150.9700010
11795,BLD010000003679WV,building,0007_0003,1163743.7175124,1732333.0292253,35.5735051,129.3070207,163.2899930
11796,BLD010000003679WV,building,0007_0003,1163743.7175124,1732333.0292253,35.5735051,129.3070207,150.9700010
11797,,terrain,0007_0003,1163745.0000000,1732335.0000000,35.5735227,129.3070352,151.5518964
11798,BLD01000000367886,building,0007_0003,1163750.9409306,1732333.6432790,35.5735095,129.3071005,169.3800050
11799,BLD01000000367886,building,0007_0003,1163750.9409306,1732333.6432790,35.5735095,129.3071005,160.8600005
11800,BLD01000000367886,building,0007_0003,1163750.9409306,1732333.6432790,35.5735095,129.3071005,152.3399960
11801,BLD010000003679VU,building,0007_0003,1163753.8061708,1732339.8949480,35.5735653,129.3071333,167.7500000
11802,BLD010000003679VU,building,0007_0003,1163753.8061708,1732339.8949480,35.5735653,129.3071333,153.5500030
11803,BLD01000000367886,roof,0007_0003,1163762.3756457,1732335.5121704,35.5735244,129.3072270,170.3800050
11804,BLD01000000367886,building,0007_0003,1163769.4611614,1732331.2183676,35.5734846,129.3073043,169.3800050
11805,BLD01000000367886,building,0007_0003,1163769.4611614,1732331.2183676,35.5734846,129.3073043,160.8600005
11806,BLD01000000367886,building,0007_0003,1163773.5823947,1732337.8042208,35.5735432,129.3073511,169.3800050
11807,BLD01000000367886,building,0007_0003,1163773.5823947,1732337.8042208,35.5735432,129.3073511,160.8600005
11808,BLD01000000CKVFEU,roof,0007_0003,1163776.2160591,1732330.5087607,35.5734770,129.3073786,158.8099980
11809,BLD01000000CKVFEU,building,0007_0003,1163787.0401053,1732335.6054478,35.5735212,129.3074991,157.8099980
11810,BLD01000000CKVFEU,building,0007_0003,1163787.0401053,1732335.6054478,35.5735212,129.3074991,151.9799960
11811,BLD01000000366NS4,building,0007_0003,1163789.1013897,1732338.4542528,35.5735465,129.3075224,152.8399960
11812,BLD01000000366NS4,building,0007_0003,1163789.1013897,1732338.4542528,35.5735465,129.3075224,151.7200010
11813,BLD01000000366NS4,roof,0007_0003,1163791.2535069,1732331.6136195,35.5734845,129.3075447,153.8399960
11814,BLD01000000366NS4,building,0007_0003,1163798.4449471,1732332.9786026,35.5734956,129.3076243,152.8399960
11815,BLD01000000366NS4,building,0007_0003,1163798.4449471,1732332.9786026,35.5734956,129.3076243,151.7200010
11816,,terrain,0007_0003,1163795.0000000,1732325.0000000,35.5734243,129.3075847,151.5583322
11817,BLD01000000366NS4,building,0007_0003,1163793.1637258,1732324.8297303,35.5734231,129.3075644,152.8399960
11818,BLD01000000366NS4,building,0007_0003,1163793.1637258,1732324.8297303,35.5734231,129.3075644,151.7200010
11819,BLD01000000366PV9,building,0007_0003,1163791.9758855,1732327.7314433,35.5734494,129.3075519,155.2700040
11820,BLD01000000366PV9,roof,0007_0003,1163784.9098965,1732320.9974859,35.5733899,129.3074726,156.2700040
11821,BLD01000000CKVFEU,building,0007_0003,1163781.8124517,1732327.0599157,35.5734450,129.3074397,157.8099980
11822,BLD01000000367886,building,0007_0003,1163765.3399282,1732324.6325143,35.5734259,129.3072575,169.3800050
11823,BLD01000000367886,building,0007_0003,1163765.3399282,1732324.6325143,35.5734259,129.3072575,160.8600005
11824,BLD01000000367886,building,0007_0003,1163765.3399282,1732324.6325143,35.5734259,129.3072575,152.3399960
11825,BLD01000000367886,building,0007_0003,1163758.1404294,1732329.1378967,35.5734677,129.3071790,169.3800050
11826,BLD01000000367886,building,0007_0003,1163758.1404294,1732329.1378967,35.5734677,129.3071790,160.8600005
11827,BLD01000000367886,building,0007_0003,1163758.1404294,1732329.1378967,35.5734677,129.3071790,152.3399960
11828,,terrain,0007_0003,1163755.0000000,1732325.0000000,35.5734309,129.3071435,151.3485387
11829,BLD01000000389BKP,building,0007_0003,1163745.5393746,1732323.5660523,35.5734196,129.3070388,169.8699950
11830,BLD01000000389BKP,building,0007_0003,1163745.5393746,1732323.5660523,35.5734196,129.3070388,159.3399965
11831,BLD01000000389BKP,building,0007_0003,1163745.5393746,1732323.5660523,35.5734196,129.3070388,148.8099980
11832,,terrain,0007_0003,1163745.0000000,1732325.0000000,35.5734326,129.3070332,151.0436315
11833,BLD010000003679WV,building,0007_0003,1163736.5100955,1732320.9133371,35.5733971,129.3069387,163.2899930
11834,BLD010000003679WV,building,0007_0003,1163736.5100955,1732320.9133371,35.5733971,129.3069387,150.9700010
11835,BLD0100000037WY0E,building,0007_0003,1163728.4839309,1732322.9637563,35.5734169,129.3068506,157.4100040
11836,BLD01000000HAH5I5,building,0007_0003,1163728.4459906,1732323.1492061,35.5734186,129.3068502,155.6799930
11837,BLD01000000HAH5I5,building,0007_0003,1163728.4459906,1732323.1492061,35.5734186,129.3068502,147.9100040
11838,BLD010000003679WV,building,0007_0003,1163728.0661979,1732325.9494218,35.5734439,129.3068466,163.2899930
11839,BLD010000003679WV,building,0007_0003,1163728.0661979,1732325.9494218,35.5734439,129.3068466,150.9700010
11840,,terrain,0007_0003,1163725.0000000,1732325.0000000,35.5734359,129.3068126,150.9350411
11841,BLD0100000037WY0E,roof,0007_0003,1163721.5419006,1732322.2785410,35.5734119,129.3067739,158.4100040
11842,BLD0100000037WY0E,building,0007_0003,1163717.3505838,1732329.0400966,35.5734735,129.3067290,157.4100040
11843,BLD0100000037WY0E,building,0007_0003,1163717.3505838,1732329.0400966,35.5734735,129.3067290,149.9100040
11844,BLD0100000037WY0E,building,0007_0003,1163715.2181368,1732325.4857035,35.5734419,129.3067048,157.4100040
11845,BLD0100000037WY0E,building,0007_0003,1163715.2181368,1732325.4857035,35.5734419,129.3067048,149.9100040
11846,,terrain,0007_0003,1163715.0000000,1732325.0000000,35.5734375,129.3067023,151.0907906
11847,,terrain,0007_0003,1163705.0000000,1732325.0000000,35.5734392,129.3065920,150.9196470
11848,BLD01000000366QHW,building,0007_0003,1163701.3961551,1732318.4554569,35.5733808,129.3065509,162.8899990
11849,BLD01000000366QHW,building,0007_0003,1163701.3961551,1732318.4554569,35.5733808,129.3065509,147.9700010
11850,,terrain,0007_0003,1163705.0000000,1732315.0000000,35.5733491,129.3065899,148.6114298
11851,,terrain,0007_0003,1163715.0000000,1732315.0000000,35.5733474,129.3067002,149.0105606
11852,BLD0100000037WY0E,building,0007_0003,1163718.6571305,1732318.6613361,35.5733798,129.3067413,157.4100040
11853,BLD0100000037WY0E,building,0007_0003,1163718.6571305,1732318.6613361,35.5733798,129.3067413,149.9100040
11854,BLD01000000HAH5I5,building,0007_0003,1163722.1875601,1732312.9446115,35.5733277,129.3067791,155.6799930
11855,BLD01000000HAH5I5,building,0007_0003,1163722.1875601,1732312.9446115,35.5733277,129.3067791,147.9100040
11856,BLD0100000037WY0E,building,0007_0003,1163724.1802841,1732315.2638243,35.5733483,129.3068016,157.4100040
11857,BLD01000000HAH5I5,roof,0007_0003,1163728.9548395,1732315.5361020,35.5733499,129.3068543,156.6799930
11858,,terrain,0007_0003,1163735.0000000,1732315.0000000,35.5733441,129.3069209,149.3488281
11859,BLD01000000HAH5I5,building,0007_0003,1163735.8311340,1732318.1794616,35.5733726,129.3069307,155.6799930
11860,BLD01000000HAH5I5,building,0007_0003,1163735.8311340,1732318.1794616,35.5733726,129.3069307,147.9100040
11861,BLD01000000389BKP,building,0007_0003,1163737.8718400,1732311.4149465,35.5733113,129.3069518,169.8699950
11862,BLD01000000389BKP,building,0007_0003,1163737.8718400,1732311.4149465,35.5733113,129.3069518,159.3399965
11863,BLD01000000389BKP,building,0007_0003,1163737.8718400,1732311.4149465,35.5733113,129.3069518,148.8099980
11864,BLD01000000389BKP,building,0007_0003,1163753.4479839,1732318.7570157,35.5733749,129.3071251,169.8699950
11865,BLD01000000389BKP,building,0007_0003,1163753.4479839,1732318.7570157,35.5733749,129.3071251,159.3399965
11866,BLD01000000389BKP,building,0007_0003,1163753.4479839,1732318.7570157,35.5733749,129.3071251,148.8099980
11867,BLD01000000389BKP,building,0007_0003,1163761.3565933,1732313.9479791,35.5733303,129.3072114,169.8699950
11868,BLD01000000389BKP,building,0007_0003,1163761.3565933,1732313.9479791,35.5733303,129.3072114,159.3399965
11869,BLD01000000389BKP,building,0007_0003,1163761.3565933,1732313.9479791,35.5733303,129.3072114,148.8099980
11870,,terrain,0007_0003,1163765.0000000,1732315.0000000,35.5733391,129.3072518,150.9302318
11871,,terrain,0007_0003,1163775.0000000,1732315.0000000,35.5733375,129.3073621,151.4455259
11872,BLD01000000366PV9,building,0007_0003,1163775.2048551,1732317.1455930,35.5733568,129.3073648,155.2700040
11873,BLD01000000366PV9,building,0007_0003,1163775.2048551,1732317.1455930,35.5733568,129.3073648,151.5200040
11874,BLD01000000CKVFEU,building,0007_0003,1163776.5847981,1732318.5143835,35.5733689,129.3073803,157.8099980
11875,BLD01000000366PV9,building,0007_0003,1163786.4554126,1732310.8533166,35.5732982,129.3074876,155.2700040
11876,BLD01000000366PV9,building,0007_0003,1163786.4554126,1732310.8533166,35.5732982,129.3074876,151.5200040
11877,BLD01000000366PV9,building,0007_0003,1163792.1379263,1732317.0076543,35.5733527,129.3075515,155.2700040
11878,BLD01000000366PV9,building,0007_0003,1163792.1379263,1732317.0076543,35.5733527,129.3075515,151.5200040
11879,,terrain,0007_0003,1163795.0000000,1732315.0000000,35.5733342,129.3075827,151.4136418
11880,BLD01000000389BKP,building,0007_0003,1163798.8062436,1732304.1673850,35.5732359,129.3076225,169.8699950
11881,BLD01000000389BKP,building,0007_0003,1163798.8062436,1732304.1673850,35.5732359,129.3076225,159.3399965
11882,BLD01000000389BKP,building,0007_0003,1163798.8062436,1732304.1673850,35.5732359,129.3076225,148.8099980
11883,,terrain,0007_0003,1163795.0000000,1732305.0000000,35.5732441,129.3075807,151.0274797
11884,,terrain,0007_0003,1163785.0000000,1732305.0000000,35.5732457,129.3074704,151.2512222
11885,BLD01000000389BKP,building,0007_0003,1163777.1738120,1732304.3299059,35.5732410,129.3073839,169.8699950
11886,BLD01000000389BKP,building,0007_0003,1163777.1738120,1732304.3299059,35.5732410,129.3073839,159.3399965
11887,BLD01000000389BKP,building,0007_0003,1163777.1738120,1732304.3299059,35.5732410,129.3073839,148.8099980
11888,BLD01000000389BKP,building,0007_0003,1163769.2652026,1732309.1389425,35.5732856,129.3072976,169.8699950
11889,BLD01000000389BKP,building,0007_0003,1163769.2652026,1732309.1389425,35.5732856,129.3072976,159.3399965
11890,BLD01000000389BKP,building,0007_0003,1163769.2652026,1732309.1389425,35.5732856,129.3072976,148.8099980
11891,BLD01000000389BKP,roof,0007_0003,1163768.5802869,1732300.1032616,35.5732043,129.3072883,170.8699950
11892,BLD01000000389BKP,building,0007_0003,1163755.9781459,1732300.1264997,35.5732066,129.3071492,169.8699950
11893,BLD01000000389BKP,building,0007_0003,1163755.9781459,1732300.1264997,35.5732066,129.3071492,159.3399965
11894,BLD01000000389BKP,building,0007_0003,1163755.9781459,1732300.1264997,35.5732066,129.3071492,148.8099980
11895,BLD01000000389BKP,building,0007_0003,1163746.9249929,1732305.7707231,35.5732590,129.3070505,169.8699950
11896,BLD01000000389BKP,building,0007_0003,1163746.9249929,1732305.7707231,35.5732590,129.3070505,159.3399965
11897,BLD01000000389BKP,building,0007_0003,1163746.9249929,1732305.7707231,35.5732590,129.3070505,148.8099980
11898,,terrain,0007_0003,1163745.0000000,1732305.0000000,35.5732523,129.3070291,147.6477203
11899,,terrain,0007_0003,1163735.0000000,1732305.0000000,35.5732540,129.3069188,147.3068658
11900,BLD01000000HAH5I5,building,0007_0003,1163729.1847370,1732307.8107033,35.5732803,129.3068553,155.6799930
11901,BLD01000000HAH5I5,building,0007_0003,1163729.1847370,1732307.8107033,35.5732803,129.3068553,147.9100040
11902,,terrain,0007_0003,1163725.0000000,1732305.0000000,35.5732556,129.3068085,147.0197542
11903,,terrain,0007_0003,1163715.0000000,1732305.0000000,35.5732573,129.3066982,147.0085426
11904,BLD01000000367954,building,0007_0003,1163705.0043766,1732300.9063253,35.5732220,129.3065871,153.7899930
11905,BLD01000000367954,building,0007_0003,1163705.0043766,1732300.9063253,35.5732220,129.3065871,146.6699980
11906,,terrain,0007_0003,1163705.0000000,1732305.0000000,35.5732589,129.3065879,146.9399524
11907,BLD0100000037WXGT,building,0008_0003,1163801.3528457,1732396.1421269,35.5740644,129.3076692,166.9700010
11908,BLD0100000037WXGT,building,0008_0003,1163801.3528457,1732396.1421269,35.5740644,129.3076692,159.9499970
11909,BLD01000000366UJ2,building,0008_0003,1163809.2261853,1732391.8449646,35.5740244,129.3077552,167.5899960
11910,BLD01000000366UJ2,building,0008_0003,1163809.2261853,1732391.8449646,35.5740244,129.3077552,158.9700010
11911,BLD0100000037WXGT,building,0008_0003,1163809.7065792,1732391.7147158,35.5740231,129.3077605,166.9700010
11912,BLD0100000037WXGT,building,0008_0003,1163809.7065792,1732391.7147158,35.5740231,129.3077605,159.9499970
11913,BLD0100000037WXGT,roof,0008_0003,1163812.4310391,1732396.6860840,35.5740674,129.3077915,167.9700010
11914,,terrain,0008_0003,1163825.0000000,1732395.0000000,35.5740502,129.3079298,161.4632328
11915,BLD010000003678KI,building,0008_0003,1163825.5722857,1732395.1767154,35.5740517,129.3079362,168.8399960
11916,BLD010000003678KI,building,0008_0003,1163825.5722857,1732395.1767154,35.5740517,129.3079362,161.8999940
11917,BLD010000003679SR,building,0008_0003,1163832.6612991,1732393.8780656,35.5740388,129.3080141,170.6699980
11918,BLD010000003679SR,building,0008_0003,1163832.6612991,1732393.8780656,35.5740388,129.3080141,160.1499940
11919,,terrain,0008_0003,1163835.0000000,1732395.0000000,35.5740485,129.3080401,161.3088600
11920,BLD010000003679TS,building,0008_0003,1163837.3810645,1732395.8818570,35.5740561,129.3080666,176.4799960
11921,BLD010000003679TS,building,0008_0003,1163837.3810645,1732395.8818570,35.5740561,129.3080666,162.9600070
11922,BLD010000003679TS,building,0008_0003,1163844.0179677,1732392.0801146,35.5740207,129.3081390,176.4799960
11923,BLD010000003679TS,building,0008_0003,1163844.0179677,1732392.0801146,35.5740207,129.3081390,162.9600070
11924,BLD010000003679TS,roof,0008_0003,1163847.4893284,1732398.2834730,35.5740760,129.3081786,177.4799960
11925,,terrain,0008_0003,1163855.0000000,1732395.0000000,35.5740452,129.3082608,161.7829150
11926,BLD010000003679TS,building,0008_0003,1163856.2135979,1732398.2936825,35.5740747,129.3082748,176.4799960
11927,BLD010000003679TS,building,0008_0003,1163856.2135979,1732398.2936825,35.5740747,129.3082748,162.9600070
11928,,terrain,0008_0003,1163865.0000000,1732395.0000000,35.5740436,129.3083711,161.5963777
11929,BLD010000003679NM,building,0008_0003,1163865.0773310,1732393.9080087,35.5740337,129.3083717,181.5399930
11930,BLD010000003679NM,building,0008_0003,1163865.0773310,1732393.9080087,35.5740337,129.3083717,172.1099930
11931,BLD010000003679NM,building,0008_0003,1163865.0773310,1732393.9080087,35.5740337,129.3083717,162.6799930
11932,BLD010000003679NM,roof,0008_0003,1163879.1021829,1732395.5138772,35.5740459,129.3085267,182.5399930
11933,BLD010000003679NM,building,0008_0003,1163892.8425395,1732396.0816078,35.5740487,129.3086784,181.5399930
11934,BLD010000003679NM,building,0008_0003,1163892.8425395,1732396.0816078,35.5740487,129.3086784,172.1099930
11935,BLD010000003679NM,building,0008_0003,1163892.8425395,1732396.0816078,35.5740487,129.3086784,162.6799930
11936,,terrain,0008_0003,1163895.0000000,1732395.0000000,35.5740386,129.3087020,163.2949909
11937,,terrain,0008_0003,1163895.0000000,1732385.0000000,35.5739485,129.3087000,161.8204292
11938,BLD010000003679NM,building,0008_0003,1163886.6723121,1732383.6619549,35.5739378,129.3086078,181.5399930
11939,BLD010000003679NM,building,0008_0003,1163886.6723121,1732383.6619549,35.5739378,129.3086078,172.1099930
11940,BLD010000003679NM,building,0008_0003,1163886.6723121,1732383.6619549,35.5739378,129.3086078,162.6799930
11941,BLD010000003679NM,building,0008_0003,1163875.8748215,1732388.7849818,35.5739857,129.3084898,181.5399930
11942,BLD010000003679NM,building,0008_0003,1163875.8748215,1732388.7849818,35.5739857,129.3084898,172.1099930
11943,BLD010000003679NM,building,0008_0003,1163875.8748215,1732388.7849818,35.5739857,129.3084898,162.6799930
11944,,terrain,0008_0003,1163875.0000000,1732385.0000000,35.5739518,129.3084793,161.7374840
11945,,terrain,0008_0003,1163865.0000000,1732385.0000000,35.5739534,129.3083690,161.6180418
11946,BLD010000003676UQ,building,0008_0003,1163855.7719803,1732383.3380371,35.5739400,129.3082669,167.1100010
11947,BLD010000003676UQ,building,0008_0003,1163855.7719803,1732383.3380371,35.5739400,129.3082669,159.0399930
11948,,terrain,0008_0003,1163855.0000000,1732385.0000000,35.5739551,129.3082587,161.4738558
11949,BLD010000003679SR,building,0008_0003,1163853.5793420,1732381.9914343,35.5739282,129.3082424,170.6699980
11950,BLD010000003679SR,building,0008_0003,1163853.5793420,1732381.9914343,35.5739282,129.3082424,160.1499940
11951,BLD010000003679TS,building,0008_0003,1163850.6548709,1732388.2783721,35.5739854,129.3082115,176.4799960
11952,BLD010000003679TS,building,0008_0003,1163850.6548709,1732388.2783721,35.5739854,129.3082115,162.9600070
11953,BLD010000003679SR,building,0008_0003,1163843.1203205,1732387.9347500,35.5739835,129.3081283,170.6699980
11954,BLD010000003679SR,building,0008_0003,1163843.1203205,1732387.9347500,35.5739835,129.3081283,160.1499940
11955,BLD010000003679SR,roof,0008_0003,1163839.7203884,1732382.0219921,35.5739308,129.3080896,171.6699980
11956,BLD010000003679SR,building,0008_0003,1163825.9828802,1732381.9534390,35.5739324,129.3079380,170.6699980
11957,BLD010000003679SR,building,0008_0003,1163825.9828802,1732381.9534390,35.5739324,129.3079380,160.1499940
11958,,terrain,0008_0003,1163825.0000000,1732385.0000000,35.5739601,129.3079278,159.0732950
11959,BLD01000000366UJ2,building,0008_0003,1163819.1663006,1732386.5513757,35.5739750,129.3078638,167.5899960
11960,BLD01000000366UJ2,building,0008_0003,1163819.1663006,1732386.5513757,35.5739750,129.3078638,158.9700010
11961,BLD0100000037WXGT,building,0008_0003,1163818.0603126,1732387.2873046,35.5739818,129.3078517,166.9700010
11962,BLD0100000037WXGT,building,0008_0003,1163818.0603126,1732387.2873046,35.5739818,129.3078517,159.9499970
11963,BLD01000000366UJ2,building,0008_0003,1163807.8234106,1732382.4791948,35.5739402,129.3077378,167.5899960
11964,BLD01000000366UJ2,building,0008_0003,1163807.8234106,1732382.4791948,35.5739402,129.3077378,158.9700010
11965,BLD01000000366UJ2,roof,0008_0003,1163806.9455602,1732387.7790217,35.5739881,129.3077292,168.5899960
11966,BLD01000000366UJ2,building,0008_0003,1163806.8860896,1732381.2582108,35.5739293,129.3077272,167.5899960
11967,BLD01000000366UJ2,building,0008_0003,1163806.8860896,1732381.2582108,35.5739293,129.3077272,158.9700010
11968,BLD010000003678LJ,building,0008_0003,1163802.1415882,1732377.8934846,35.5738998,129.3076742,167.4600070
11969,BLD010000003678LJ,building,0008_0003,1163802.1415882,1732377.8934846,35.5738998,129.3076742,157.0700070
11970,BLD010000003678LJ,building,0008_0003,1163812.0844374,1732372.1094160,35.5738460,129.3077827,167.4600070
11971,BLD010000003678LJ,building,0008_0003,1163812.0844374,1732372.1094160,35.5738460,129.3077827,157.0700070
11972,BLD01000000366UJ2,building,0008_0003,1163814.5888081,1732378.9248243,35.5739070,129.3078117,167.5899960
11973,BLD01000000366UJ2,building,0008_0003,1163814.5888081,1732378.9248243,35.5739070,129.3078117,158.9700010
11974,,terrain,0008_0003,1163815.0000000,1732375.0000000,35.5738716,129.3078155,156.5346802
11975,BLD010000003679RQ,building,0008_0003,1163823.3127801,1732377.8750031,35.5738961,129.3079077,167.4600070
11976,BLD010000003679RQ,building,0008_0003,1163823.3127801,1732377.8750031,35.5738961,129.3079077,157.3099980
11977,BLD010000003679RQ,building,0008_0003,1163833.6212059,1732372.1574018,35.5738429,129.3080203,167.4600070
11978,BLD010000003679RQ,building,0008_0003,1163833.6212059,1732372.1574018,35.5738429,129.3080203,157.3099980
11979,,terrain,0008_0003,1163835.0000000,1732375.0000000,35.5738683,129.3080361,157.9385249
11980,BLD010000003679SR,building,0008_0003,1163836.3105279,1732376.0882426,35.5738779,129.3080508,170.6699980
11981,BLD010000003679SR,building,0008_0003,1163836.3105279,1732376.0882426,35.5738779,129.3080508,160.1499940
11982,BLD010000003679SR,building,0008_0003,1163846.6381756,1732370.2230463,35.5738233,129.3081635,170.6699980
11983,BLD010000003679SR,building,0008_0003,1163846.6381756,1732370.2230463,35.5738233,129.3081635,160.1499940
11984,BLD010000003676UQ,building,0008_0003,1163850.2233532,1732372.1392269,35.5738400,129.3082034,167.1100010
11985,BLD010000003676UQ,building,0008_0003,1163850.2233532,1732372.1392269,35.5738400,129.3082034,159.0399930
11986,BLD010000003676UQ,building,0008_0003,1163864.0638581,1732379.2328036,35.5739016,129.3083575,167.1100010
11987,BLD010000003676UQ,building,0008_0003,1163864.0638581,1732379.2328036,35.5739016,129.3083575,159.0399930
11988,BLD010000003676UQ,roof,0008_0003,1163865.4323185,1732371.6782206,35.5738333,129.3083711,168.1100010
11989,BLD010000003676UQ,building,0008_0003,1163872.3557360,1732375.1275701,35.5738632,129.3084482,167.1100010
11990,BLD010000003676UQ,building,0008_0003,1163872.3557360,1732375.1275701,35.5738632,129.3084482,159.0399930
11991,,terrain,0008_0003,1163875.0000000,1732375.0000000,35.5738617,129.3084773,160.7794198
11992,BLD010000003676UQ,building,0008_0003,1163880.6476138,1732371.0223366,35.5738249,129.3085388,167.1100010
11993,BLD010000003676UQ,building,0008_0003,1163880.6476138,1732371.0223366,35.5738249,129.3085388,159.0399930
11994,,terrain,0008_0003,1163885.0000000,1732375.0000000,35.5738600,129.3085876,161.2632368
11995,,terrain,0008_0003,1163895.0000000,1732375.0000000,35.5738583,129.3086979,161.4996496
11996,BLD01000000389BFK,building,0008_0003,1163897.4116267,1732378.6666454,35.5738910,129.3087253,175.9700010
11997,BLD01000000389BFK,building,0008_0003,1163897.4116267,1732378.6666454,35.5738910,129.3087253,167.6999970
11998,BLD01000000389BFK,building,0008_0003,1163897.4116267,1732378.6666454,35.5738910,129.3087253,159.4299930
11999,,terrain,0008_0003,1163895.0000000,1732365.0000000,35.5737682,129.3086959,160.4184767
12000,BLD01000000389BFK,building,0008_0003,1163892.4684286,1732366.0385015,35.5737780,129.3086682,175.9700010
12001,BLD01000000389BFK,building,0008_0003,1163892.4684286,1732366.0385015,35.5737780,129.3086682,167.6999970
12002,BLD01000000389BFK,building,0008_0003,1163892.4684286,1732366.0385015,35.5737780,129.3086682,159.4299930
12003,,terrain,0008_0003,1163885.0000000,1732365.0000000,35.5737699,129.3085856,159.9430988
12004,BLD010000003676UQ,building,0008_0003,1163875.3375790,1732360.1021501,35.5737273,129.3084780,167.1100010
12005,BLD010000003676UQ,building,0008_0003,1163875.3375790,1732360.1021501,35.5737273,129.3084780,159.0399930
12006,BLD010000003676UQ,building,0008_0003,1163866.9661704,1732364.1145090,35.5737649,129.3083865,167.1100010
12007,BLD010000003676UQ,building,0008_0003,1163866.9661704,1732364.1145090,35.5737649,129.3083865,159.0399930
12008,,terrain,0008_0003,1163865.0000000,1732365.0000000,35.5737732,129.3083650,158.7142424
