receiver_id,building_id,edge_no,ground_factor,type,grid_id,grid_order,x_epsg5179,y_epsg5179,lat,lon,alt
13298,,,1.0000000,terrain,0001_0002,78,1163195.0000000,1732215.0000000,35.5725321,129.3009441,140.8779299
13299,,,1.0000000,terrain,0001_0002,78,1163185.0000000,1732215.0000000,35.5725337,129.3008338,140.8741201
13300,,,1.0000000,terrain,0001_0002,78,1163175.0000000,1732215.0000000,35.5725353,129.3007235,140.8139333
13301,,,1.0000000,terrain,0001_0002,78,1163165.0000000,1732215.0000000,35.5725370,129.3006131,141.2254458
13302,,,1.0000000,terrain,0001_0002,78,1163155.0000000,1732215.0000000,35.5725386,129.3005028,141.5000000
13303,,,1.0000000,terrain,0001_0002,78,1163145.0000000,1732215.0000000,35.5725403,129.3003925,141.5000000
13304,,,1.0000000,terrain,0001_0002,78,1163135.0000000,1732215.0000000,35.5725419,129.3002822,141.6859553
13305,,,1.0000000,terrain,0001_0002,78,1163125.0000000,1732215.0000000,35.5725436,129.3001719,142.7600010
13306,,,1.0000000,terrain,0001_0002,78,1163115.0000000,1732215.0000000,35.5725452,129.3000616,146.5245962
13307,,,1.0000000,terrain,0001_0002,78,1163105.0000000,1732215.0000000,35.5725469,129.2999513,148.6925493
13308,,,1.0000000,terrain,0001_0002,78,1163105.0000000,1732205.0000000,35.5724568,129.2999493,150.2284908
13309,,,1.0000000,terrain,0001_0002,78,1163115.0000000,1732205.0000000,35.5724551,129.3000596,147.4867293
13310,,,1.0000000,terrain,0001_0002,78,1163125.0000000,1732205.0000000,35.5724535,129.3001699,145.2341841
13311,,,1.0000000,terrain,0001_0002,78,1163135.0000000,1732205.0000000,35.5724518,129.3002802,142.9309353
13312,,,1.0000000,terrain,0001_0002,78,1163145.0000000,1732205.0000000,35.5724502,129.3003905,141.9981320
13313,,,1.0000000,terrain,0001_0002,78,1163155.0000000,1732205.0000000,35.5724485,129.3005008,141.5000000
13314,,,1.0000000,terrain,0001_0002,78,1163165.0000000,1732205.0000000,35.5724469,129.3006111,141.5000000
13315,,,1.0000000,terrain,0001_0002,78,1163175.0000000,1732205.0000000,35.5724452,129.3007214,141.5000000
13316,,,1.0000000,terrain,0001_0002,78,1163185.0000000,1732205.0000000,35.5724436,129.3008317,141.5000000
13317,,,1.0000000,terrain,0001_0002,78,1163195.0000000,1732205.0000000,35.5724419,129.3009421,141.5000000
13318,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732295.0000000,35.5732695,129.2998571,138.5048939
13319,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732295.0000000,35.5732711,129.2997468,141.2580162
13320,BLD01000000366GHM,1,,building,0000_0002,79,1163082.4903015,1732295.4992044,35.5732761,129.2997192,143.0599980
13321,BLD01000000366GHM,1,,building,0000_0002,79,1163082.4903015,1732295.4992044,35.5732761,129.2997192,140.6799930
13322,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732295.0000000,35.5732728,129.2996365,141.5000000
13323,BLD01000000366GHM,2,,building,0000_0002,79,1163072.4050501,1732296.7652747,35.5732891,129.2996083,143.0599980
13324,BLD01000000366GHM,2,,building,0000_0002,79,1163072.4050501,1732296.7652747,35.5732891,129.2996083,140.6799930
13325,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732295.0000000,35.5732744,129.2995262,141.5890937
13326,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732295.0000000,35.5732761,129.2994159,143.3969464
13327,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732295.0000000,35.5732777,129.2993056,146.4270336
13328,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732295.0000000,35.5732794,129.2991953,146.5000000
13329,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732295.0000000,35.5732810,129.2990850,146.5000000
13330,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732295.0000000,35.5732827,129.2989747,146.5000000
13331,BLD01000000CKUV72,1,,building,0000_0002,79,1163010.9951363,1732296.2098259,35.5732942,129.2989307,149.1699980
13332,BLD01000000CKUV72,1,,building,0000_0002,79,1163010.9951363,1732296.2098259,35.5732942,129.2989307,148.0399930
13333,BLD01000000CKUV72,,,roof,0000_0002,79,1163008.4492261,1732291.4426414,35.5732517,129.2989017,150.1699980
13334,BLD01000000CKUV72,4,,building,0000_0002,79,1163005.6868975,1732296.2217727,35.5732952,129.2988722,149.1699980
13335,BLD01000000CKUV72,4,,building,0000_0002,79,1163005.6868975,1732296.2217727,35.5732952,129.2988722,148.0399930
13336,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732295.0000000,35.5732843,129.2988644,146.5000000
13337,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732285.0000000,35.5731942,129.2988623,148.5783356
13338,BLD01000000CKUV72,3,,building,0000_0002,79,1163005.7675246,1732286.8958279,35.5732112,129.2988712,149.1699980
13339,BLD01000000CKUV72,3,,building,0000_0002,79,1163005.7675246,1732286.8958279,35.5732112,129.2988712,148.0399930
13340,BLD01000000CKUV72,2,,building,0000_0002,79,1163011.3179308,1732286.5734304,35.5732073,129.2989324,149.1699980
13341,BLD01000000CKUV72,2,,building,0000_0002,79,1163011.3179308,1732286.5734304,35.5732073,129.2989324,148.0399930
13342,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732285.0000000,35.5731926,129.2989727,148.0292012
13343,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732285.0000000,35.5731909,129.2990830,146.8162972
13344,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732285.0000000,35.5731893,129.2991933,146.5000000
13345,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732285.0000000,35.5731876,129.2993036,146.5000000
13346,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732285.0000000,35.5731860,129.2994139,145.8478341
13347,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732285.0000000,35.5731843,129.2995242,143.6609624
13348,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732285.0000000,35.5731827,129.2996345,141.8493439
13349,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732285.0000000,35.5731810,129.2997448,141.4976275
13350,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732285.0000000,35.5731794,129.2998551,141.4200672
13351,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732275.0000000,35.5730893,129.2998531,141.2022501
13352,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732275.0000000,35.5730909,129.2997428,142.4128547
13353,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732275.0000000,35.5730926,129.2996325,144.6994495
13354,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732275.0000000,35.5730942,129.2995222,146.1216719
13355,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732275.0000000,35.5730958,129.2994119,146.4805763
13356,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732275.0000000,35.5730975,129.2993016,146.5000000
13357,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732275.0000000,35.5730991,129.2991913,146.9832400
13358,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732275.0000000,35.5731008,129.2990809,148.8634692
13359,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732275.0000000,35.5731024,129.2989706,150.7777194
13360,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732275.0000000,35.5731041,129.2988603,150.8190300
13361,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732265.0000000,35.5730140,129.2988583,151.5000000
13362,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732265.0000000,35.5730123,129.2989686,151.5000000
13363,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732265.0000000,35.5730107,129.2990789,151.2934053
13364,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732265.0000000,35.5730090,129.2991892,149.5215242
13365,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732265.0000000,35.5730074,129.2992995,147.2733005
13366,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732265.0000000,35.5730057,129.2994099,146.7260622
13367,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732265.0000000,35.5730041,129.2995202,146.6101987
13368,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732265.0000000,35.5730024,129.2996305,146.5764196
13369,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732265.0000000,35.5730008,129.2997408,145.2079566
13370,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732265.0000000,35.5729991,129.2998511,142.6610815
13371,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732255.0000000,35.5729090,129.2998491,145.2662245
13372,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732255.0000000,35.5729107,129.2997388,146.6693606
13373,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732255.0000000,35.5729123,129.2996285,147.8369948
13374,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732255.0000000,35.5729140,129.2995181,148.6006681
13375,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732255.0000000,35.5729156,129.2994078,149.0033410
13376,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732255.0000000,35.5729173,129.2992975,150.3837503
13377,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732255.0000000,35.5729189,129.2991872,151.4543092
13378,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732255.0000000,35.5729205,129.2990769,151.5000000
13379,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732255.0000000,35.5729222,129.2989666,151.5000000
13380,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732255.0000000,35.5729238,129.2988563,151.5000000
13381,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732245.0000000,35.5728337,129.2988543,151.5000000
13382,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732245.0000000,35.5728321,129.2989646,151.5000000
13383,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732245.0000000,35.5728304,129.2990749,151.6369270
13384,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732245.0000000,35.5728288,129.2991852,151.5811453
13385,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732245.0000000,35.5728271,129.2992955,151.8783560
13386,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732245.0000000,35.5728255,129.2994058,151.8548762
13387,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732245.0000000,35.5728238,129.2995161,151.5416270
13388,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732245.0000000,35.5728222,129.2996264,151.3838772
13389,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732245.0000000,35.5728205,129.2997367,149.9723331
13390,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732245.0000000,35.5728189,129.2998471,146.8267130
13391,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732235.0000000,35.5727288,129.2998450,148.8564185
13392,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732235.0000000,35.5727304,129.2997347,151.6053064
13393,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732235.0000000,35.5727321,129.2996244,153.3640776
13394,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732235.0000000,35.5727337,129.2995141,154.9533511
13395,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732235.0000000,35.5727354,129.2994038,154.9175147
13396,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732235.0000000,35.5727370,129.2992935,154.3812983
13397,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732235.0000000,35.5727387,129.2991832,153.9988950
13398,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732235.0000000,35.5727403,129.2990729,153.1728510
13399,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732235.0000000,35.5727419,129.2989626,151.8523431
13400,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732235.0000000,35.5727436,129.2988523,151.4669322
13401,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732225.0000000,35.5726535,129.2988503,150.0570164
13402,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732225.0000000,35.5726518,129.2989606,151.5068241
13403,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732225.0000000,35.5726502,129.2990709,154.7627302
13404,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732225.0000000,35.5726485,129.2991812,156.4480435
13405,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732225.0000000,35.5726469,129.2992915,157.9028624
13406,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732225.0000000,35.5726452,129.2994018,159.5492980
13407,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732225.0000000,35.5726436,129.2995121,158.0409486
13408,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732225.0000000,35.5726419,129.2996224,156.5707089
13409,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732225.0000000,35.5726403,129.2997327,153.5952307
13410,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732225.0000000,35.5726387,129.2998430,151.3186086
13411,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732215.0000000,35.5725485,129.2998410,151.4642005
13412,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732215.0000000,35.5725502,129.2997307,154.6605835
13413,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732215.0000000,35.5725518,129.2996204,156.7002434
13414,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732215.0000000,35.5725535,129.2995101,160.4023622
13415,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732215.0000000,35.5725551,129.2993998,161.3902343
13416,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732215.0000000,35.5725568,129.2992895,161.1126151
13417,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732215.0000000,35.5725584,129.2991792,156.8799051
13418,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732215.0000000,35.5725601,129.2990689,154.5228841
13419,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732215.0000000,35.5725617,129.2989585,151.9544136
13420,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732215.0000000,35.5725634,129.2988482,148.5991421
13421,,,1.0000000,terrain,0000_0002,79,1163005.0000000,1732205.0000000,35.5724732,129.2988462,147.5639957
13422,,,1.0000000,terrain,0000_0002,79,1163015.0000000,1732205.0000000,35.5724716,129.2989565,152.0236616
13423,,,1.0000000,terrain,0000_0002,79,1163025.0000000,1732205.0000000,35.5724699,129.2990668,154.6693010
13424,,,1.0000000,terrain,0000_0002,79,1163035.0000000,1732205.0000000,35.5724683,129.2991771,156.5454852
13425,,,1.0000000,terrain,0000_0002,79,1163045.0000000,1732205.0000000,35.5724666,129.2992875,158.9973227
13426,,,1.0000000,terrain,0000_0002,79,1163055.0000000,1732205.0000000,35.5724650,129.2993978,159.2252784
13427,,,1.0000000,terrain,0000_0002,79,1163065.0000000,1732205.0000000,35.5724634,129.2995081,156.8489978
13428,,,1.0000000,terrain,0000_0002,79,1163075.0000000,1732205.0000000,35.5724617,129.2996184,156.5022570
13429,,,1.0000000,terrain,0000_0002,79,1163085.0000000,1732205.0000000,35.5724601,129.2997287,153.2953790
13430,,,1.0000000,terrain,0000_0002,79,1163095.0000000,1732205.0000000,35.5724584,129.2998390,151.3182826
13431,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732195.0000000,35.5723831,129.2988442,146.8238617
13432,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732195.0000000,35.5723815,129.2989545,150.0030062
13433,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732195.0000000,35.5723798,129.2990648,153.1075659
13434,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732195.0000000,35.5723782,129.2991751,156.4805692
13435,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732195.0000000,35.5723765,129.2992854,156.4737066
13436,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732195.0000000,35.5723749,129.2993957,155.8555476
13437,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732195.0000000,35.5723732,129.2995061,154.0793888
13438,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732195.0000000,35.5723716,129.2996164,153.2222306
13439,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732195.0000000,35.5723699,129.2997267,151.1434348
13440,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732195.0000000,35.5723683,129.2998370,150.4315242
13441,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732185.0000000,35.5722782,129.2998350,146.5335596
13442,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732185.0000000,35.5722798,129.2997246,146.6426270
13443,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732185.0000000,35.5722815,129.2996143,146.8518988
13444,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732185.0000000,35.5722831,129.2995040,149.6047103
13445,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732185.0000000,35.5722848,129.2993937,151.4478399
13446,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732185.0000000,35.5722864,129.2992834,153.9940930
13447,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732185.0000000,35.5722880,129.2991731,154.2861855
13448,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732185.0000000,35.5722897,129.2990628,151.7193160
13449,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732185.0000000,35.5722913,129.2989525,148.7220481
13450,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732185.0000000,35.5722930,129.2988422,146.4036576
13451,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732175.0000000,35.5722029,129.2988402,145.2281915
13452,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732175.0000000,35.5722012,129.2989505,147.7746773
13453,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732175.0000000,35.5721996,129.2990608,151.3642427
13454,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732175.0000000,35.5721979,129.2991711,151.2935255
13455,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732175.0000000,35.5721963,129.2992814,151.2814460
13456,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732175.0000000,35.5721946,129.2993917,147.2832545
13457,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732175.0000000,35.5721930,129.2995020,145.8868739
13458,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732175.0000000,35.5721913,129.2996123,144.0190199
13459,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732175.0000000,35.5721897,129.2997226,143.4725737
13460,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732175.0000000,35.5721880,129.2998329,142.4487952
13461,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732165.0000000,35.5720979,129.2998309,140.1835227
13462,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732165.0000000,35.5720996,129.2997206,141.2124596
13463,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732165.0000000,35.5721012,129.2996103,141.3618638
13464,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732165.0000000,35.5721029,129.2995000,141.5622776
13465,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732165.0000000,35.5721045,129.2993897,144.4342840
13466,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732165.0000000,35.5721062,129.2992794,147.2395571
13467,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732165.0000000,35.5721078,129.2991691,149.8516514
13468,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732165.0000000,35.5721095,129.2990588,148.9232700
13469,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732165.0000000,35.5721111,129.2989485,146.5552964
13470,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732165.0000000,35.5721127,129.2988382,143.7528400
13471,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732155.0000000,35.5720226,129.2988362,141.8834369
13472,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732155.0000000,35.5720210,129.2989465,145.1780980
13473,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732155.0000000,35.5720193,129.2990568,146.5174801
13474,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732155.0000000,35.5720177,129.2991671,146.2076104
13475,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732155.0000000,35.5720160,129.2992774,142.8076514
13476,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732155.0000000,35.5720144,129.2993877,141.2469688
13477,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732155.0000000,35.5720127,129.2994980,138.8383000
13478,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732155.0000000,35.5720111,129.2996083,137.2521744
13479,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732155.0000000,35.5720095,129.2997186,136.9083156
13480,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732155.0000000,35.5720078,129.2998289,136.7231493
13481,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732145.0000000,35.5719177,129.2998269,133.8973740
13482,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732145.0000000,35.5719193,129.2997166,134.2150524
13483,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732145.0000000,35.5719210,129.2996063,134.3473226
13484,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732145.0000000,35.5719226,129.2994960,136.1017899
13485,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732145.0000000,35.5719243,129.2993857,137.1762093
13486,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732145.0000000,35.5719259,129.2992754,141.2873526
13487,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732145.0000000,35.5719276,129.2991651,142.1584442
13488,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732145.0000000,35.5719292,129.2990547,143.5316249
13489,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732145.0000000,35.5719309,129.2989444,142.3649404
13490,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732145.0000000,35.5719325,129.2988341,141.4931189
13491,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732135.0000000,35.5718424,129.2988321,140.9680870
13492,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732135.0000000,35.5718407,129.2989424,141.4192072
13493,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732135.0000000,35.5718391,129.2990527,141.2801620
13494,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732135.0000000,35.5718374,129.2991630,140.7116335
13495,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732135.0000000,35.5718358,129.2992733,138.0372274
13496,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732135.0000000,35.5718341,129.2993836,135.6106776
13497,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732135.0000000,35.5718325,129.2994940,131.6394222
13498,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732135.0000000,35.5718309,129.2996043,130.8308488
13499,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732135.0000000,35.5718292,129.2997146,130.8603908
13500,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732135.0000000,35.5718276,129.2998249,130.9945728
13501,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732125.0000000,35.5717374,129.2998229,127.0579010
13502,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732125.0000000,35.5717391,129.2997125,126.5443395
13503,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732125.0000000,35.5717407,129.2996022,126.5970800
13504,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732125.0000000,35.5717424,129.2994919,128.7068993
13505,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732125.0000000,35.5717440,129.2993816,131.3128906
13506,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732125.0000000,35.5717457,129.2992713,135.5946233
13507,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732125.0000000,35.5717473,129.2991610,136.6343447
13508,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732125.0000000,35.5717490,129.2990507,138.4045314
13509,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732125.0000000,35.5717506,129.2989404,139.6359213
13510,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732125.0000000,35.5717523,129.2988301,138.8213512
13511,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732115.0000000,35.5716621,129.2988281,136.7034029
13512,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732115.0000000,35.5716605,129.2989384,136.4324970
13513,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732115.0000000,35.5716588,129.2990487,135.6736328
13514,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732115.0000000,35.5716572,129.2991590,133.2736863
13515,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732115.0000000,35.5716556,129.2992693,131.2417027
13516,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732115.0000000,35.5716539,129.2993796,127.4228355
13517,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732115.0000000,35.5716523,129.2994899,126.3085252
13518,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732115.0000000,35.5716506,129.2996002,124.0811503
13519,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732115.0000000,35.5716490,129.2997105,123.4306980
13520,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732115.0000000,35.5716473,129.2998208,124.2782976
13521,,,1.0000000,terrain,0000_0001,80,1163095.0000000,1732105.0000000,35.5715572,129.2998188,121.5061117
13522,,,1.0000000,terrain,0000_0001,80,1163085.0000000,1732105.0000000,35.5715588,129.2997085,121.5716883
13523,,,1.0000000,terrain,0000_0001,80,1163075.0000000,1732105.0000000,35.5715605,129.2995982,121.5471389
13524,,,1.0000000,terrain,0000_0001,80,1163065.0000000,1732105.0000000,35.5715621,129.2994879,123.0270300
13525,,,1.0000000,terrain,0000_0001,80,1163055.0000000,1732105.0000000,35.5715638,129.2993776,126.0955969
13526,,,1.0000000,terrain,0000_0001,80,1163045.0000000,1732105.0000000,35.5715654,129.2992673,127.0338992
13527,,,1.0000000,terrain,0000_0001,80,1163035.0000000,1732105.0000000,35.5715671,129.2991570,130.1061931
13528,,,1.0000000,terrain,0000_0001,80,1163025.0000000,1732105.0000000,35.5715687,129.2990467,131.6360617
13529,,,1.0000000,terrain,0000_0001,80,1163015.0000000,1732105.0000000,35.5715704,129.2989364,134.5633534
13530,,,1.0000000,terrain,0000_0001,80,1163005.0000000,1732105.0000000,35.5715720,129.2988261,136.3946809
13531,,,1.0000000,terrain,0001_0001,81,1163105.0000000,1732195.0000000,35.5723666,129.2999473,147.3062771
13532,,,1.0000000,terrain,0001_0001,81,1163115.0000000,1732195.0000000,35.5723650,129.3000576,145.9154468
13533,,,1.0000000,terrain,0001_0001,81,1163125.0000000,1732195.0000000,35.5723633,129.3001679,145.1568987
13534,,,1.0000000,terrain,0001_0001,81,1163135.0000000,1732195.0000000,35.5723617,129.3002782,142.8117847
13535,,,1.0000000,terrain,0001_0001,81,1163145.0000000,1732195.0000000,35.5723600,129.3003885,142.0373042
13536,,,1.0000000,terrain,0001_0001,81,1163155.0000000,1732195.0000000,35.5723584,129.3004988,141.2042030
13537,,,1.0000000,terrain,0001_0001,81,1163165.0000000,1732195.0000000,35.5723568,129.3006091,140.9166093
13538,BLD01000000366VG0,4,,building,0001_0001,81,1163169.4334422,1732190.6763667,35.5723171,129.3006571,147.4199980
13539,BLD01000000366VG0,4,,building,0001_0001,81,1163169.4334422,1732190.6763667,35.5723171,129.3006571,141.5000000
13540,BLD01000000366VG0,1,,building,0001_0001,81,1163172.8255186,1732197.8910283,35.5723815,129.3006960,147.4199980
