reference,x_epsg5179,y_epsg5179,lat,lon,alt
,1163895.0000000,1732905.0000000,35.5786347,129.3088053,152.7533363
,1163905.0000000,1732905.0000000,35.5786331,129.3089157,155.2575615
,1163915.0000000,1732905.0000000,35.5786314,129.3090260,155.7751785
,1163925.0000000,1732905.0000000,35.5786298,129.3091363,157.7222804
,1163935.0000000,1732905.0000000,35.5786281,129.3092466,158.8504748
,1163945.0000000,1732905.0000000,35.5786265,129.3093569,158.7835234
,1163955.0000000,1732905.0000000,35.5786248,129.3094672,157.5864218
,1163965.0000000,1732905.0000000,35.5786232,129.3095775,156.5147878
,1163975.0000000,1732905.0000000,35.5786215,129.3096879,156.4981010
,1163985.0000000,1732905.0000000,35.5786198,129.3097982,156.2783831
,1163995.0000000,1732905.0000000,35.5786182,129.3099085,155.7214277
,1163005.0000000,1732915.0000000,35.5788718,129.2989893,96.5164004
,1163015.0000000,1732915.0000000,35.5788702,129.2990997,96.1709068
,1163025.0000000,1732915.0000000,35.5788685,129.2992100,96.1101029
,1163035.0000000,1732915.0000000,35.5788669,129.2993203,92.5078074
,1163045.0000000,1732915.0000000,35.5788653,129.2994306,91.7060066
,1163055.0000000,1732915.0000000,35.5788636,129.2995409,91.9952646
,1163065.0000000,1732915.0000000,35.5788620,129.2996512,94.1510938
,1163075.0000000,1732915.0000000,35.5788603,129.2997615,94.6510503
,1163085.0000000,1732915.0000000,35.5788587,129.2998719,95.6359543
,1163095.0000000,1732915.0000000,35.5788570,129.2999822,100.7989441
,1163105.0000000,1732915.0000000,35.5788554,129.3000925,97.6624204
,1163115.0000000,1732915.0000000,35.5788537,129.3002028,97.1588721
,1163125.0000000,1732915.0000000,35.5788521,129.3003131,99.9173134
,1163135.0000000,1732915.0000000,35.5788504,129.3004234,101.9460228
,1163145.0000000,1732915.0000000,35.5788488,129.3005338,103.0692984
,1163155.0000000,1732915.0000000,35.5788471,129.3006441,105.4908978
,1163165.0000000,1732915.0000000,35.5788455,129.3007544,106.4731608
,1163175.0000000,1732915.0000000,35.5788438,129.3008647,107.6484443
,1163185.0000000,1732915.0000000,35.5788422,129.3009750,110.7763621
,1163195.0000000,1732915.0000000,35.5788405,129.3010853,111.5179247
,1163205.0000000,1732915.0000000,35.5788389,129.3011956,112.8932579
,1163215.0000000,1732915.0000000,35.5788372,129.3013060,114.8994575
,1163225.0000000,1732915.0000000,35.5788356,129.3014163,116.0030499
,1163235.0000000,1732915.0000000,35.5788339,129.3015266,116.4147545
,1163245.0000000,1732915.0000000,35.5788323,129.3016369,116.5000000
,1163255.0000000,1732915.0000000,35.5788306,129.3017472,116.7901112
,1163265.0000000,1732915.0000000,35.5788290,129.3018575,117.4553065
,1163275.0000000,1732915.0000000,35.5788273,129.3019678,119.9863416
,1163285.0000000,1732915.0000000,35.5788257,129.3020782,121.6287599
,1163295.0000000,1732915.0000000,35.5788240,129.3021885,125.2848358
,1163305.0000000,1732915.0000000,35.5788224,129.3022988,127.1192733
,1163315.0000000,1732915.0000000,35.5788207,129.3024091,131.3860656
,1163325.0000000,1732915.0000000,35.5788191,129.3025194,134.1786000
,1163335.0000000,1732915.0000000,35.5788174,129.3026297,136.4406753
,1163345.0000000,1732915.0000000,35.5788158,129.3027401,139.6610775
,1163355.0000000,1732915.0000000,35.5788141,129.3028504,142.4785063
,1163365.0000000,1732915.0000000,35.5788125,129.3029607,145.8417506
,1163375.0000000,1732915.0000000,35.5788108,129.3030710,146.3395057
,1163385.0000000,1732915.0000000,35.5788092,129.3031813,146.1223743
,1163395.0000000,1732915.0000000,35.5788075,129.3032916,145.1508231
,1163405.0000000,1732915.0000000,35.5788059,129.3034019,145.2941032
,1163415.0000000,1732915.0000000,35.5788042,129.3035123,143.2863376
,1163425.0000000,1732915.0000000,35.5788026,129.3036226,141.6996150
,1163435.0000000,1732915.0000000,35.5788009,129.3037329,141.3410127
,1163445.0000000,1732915.0000000,35.5787993,129.3038432,140.7914487
,1163455.0000000,1732915.0000000,35.5787976,129.3039535,140.4647131
,1163465.0000000,1732915.0000000,35.5787960,129.3040638,139.2208468
,1163475.0000000,1732915.0000000,35.5787943,129.3041742,137.0516607
,1163485.0000000,1732915.0000000,35.5787927,129.3042845,136.3774486
,1163495.0000000,1732915.0000000,35.5787910,129.3043948,136.3176283
,1163505.0000000,1732915.0000000,35.5787894,129.3045051,136.3040407
,1163515.0000000,1732915.0000000,35.5787877,129.3046154,137.5365097
,1163525.0000000,1732915.0000000,35.5787861,129.3047257,140.3234764
,1163535.0000000,1732915.0000000,35.5787844,129.3048360,141.4303108
,1163545.0000000,1732915.0000000,35.5787828,129.3049464,141.5000000
,1163555.0000000,1732915.0000000,35.5787811,129.3050567,141.5000000
,1163565.0000000,1732915.0000000,35.5787795,129.3051670,141.5721531
,1163575.0000000,1732915.0000000,35.5787778,129.3052773,141.5156434
,1163585.0000000,1732915.0000000,35.5787762,129.3053876,144.4489025
,1163595.0000000,1732915.0000000,35.5787745,129.3054979,147.1622533
,1163605.0000000,1732915.0000000,35.5787728,129.3056082,150.7520588
,1163615.0000000,1732915.0000000,35.5787712,129.3057186,151.2644713
,1163625.0000000,1732915.0000000,35.5787695,129.3058289,151.3674297
,1163635.0000000,1732915.0000000,35.5787679,129.3059392,152.0532223
,1163645.0000000,1732915.0000000,35.5787662,129.3060495,154.1413333
,1163655.0000000,1732915.0000000,35.5787646,129.3061598,156.5435739
,1163665.0000000,1732915.0000000,35.5787629,129.3062701,157.0338167
,1163675.0000000,1732915.0000000,35.5787613,129.3063804,156.5252366
,1163685.0000000,1732915.0000000,35.5787596,129.3064908,156.1518478
,1163695.0000000,1732915.0000000,35.5787580,129.3066011,154.2850898
,1163705.0000000,1732915.0000000,35.5787563,129.3067114,150.7976255
,1163715.0000000,1732915.0000000,35.5787547,129.3068217,146.0043633
,1163725.0000000,1732915.0000000,35.5787530,129.3069320,142.0694933
,1163735.0000000,1732915.0000000,35.5787513,129.3070423,141.5171124
,1163745.0000000,1732915.0000000,35.5787497,129.3071527,141.4974704
,1163755.0000000,1732915.0000000,35.5787480,129.3072630,139.9705748
,1163765.0000000,1732915.0000000,35.5787464,129.3073733,137.9289797
,1163775.0000000,1732915.0000000,35.5787447,129.3074836,137.6293252
,1163785.0000000,1732915.0000000,35.5787431,129.3075939,139.6997660
,1163795.0000000,1732915.0000000,35.5787414,129.3077042,140.2223794
,1163805.0000000,1732915.0000000,35.5787398,129.3078145,140.2042362
,1163815.0000000,1732915.0000000,35.5787381,129.3079249,142.1747704
,1163825.0000000,1732915.0000000,35.5787365,129.3080352,144.6276321
,1163835.0000000,1732915.0000000,35.5787348,129.3081455,146.2332954
,1163845.0000000,1732915.0000000,35.5787331,129.3082558,146.8278954
,1163855.0000000,1732915.0000000,35.5787315,129.3083661,148.6202040
,1163865.0000000,1732915.0000000,35.5787298,129.3084764,150.2694479
,1163875.0000000,1732915.0000000,35.5787282,129.3085867,151.3705147
,1163885.0000000,1732915.0000000,35.5787265,129.3086971,151.6141775
,1163895.0000000,1732915.0000000,35.5787249,129.3088074,151.6629464
,1163905.0000000,1732915.0000000,35.5787232,129.3089177,155.1149263
,1163915.0000000,1732915.0000000,35.5787216,129.3090280,156.0604954
,1163925.0000000,1732915.0000000,35.5787199,129.3091383,156.5000000
,1163935.0000000,1732915.0000000,35.5787182,129.3092486,156.8517731
,1163945.0000000,1732915.0000000,35.5787166,129.3093589,156.2396636
,1163955.0000000,1732915.0000000,35.5787149,129.3094693,156.1798399
,1163965.0000000,1732915.0000000,35.5787133,129.3095796,155.3074204
,1163975.0000000,1732915.0000000,35.5787116,129.3096899,155.4512340
,1163985.0000000,1732915.0000000,35.5787100,129.3098002,155.3480529
,1163995.0000000,1732915.0000000,35.5787083,129.3099105,153.4631435
,1163005.0000000,1732925.0000000,35.5789620,129.2989914,95.4538236
,1163015.0000000,1732925.0000000,35.5789603,129.2991017,94.9507543
,1163025.0000000,1732925.0000000,35.5789587,129.2992120,92.8867243
,1163035.0000000,1732925.0000000,35.5789570,129.2993223,91.6678620
,1163045.0000000,1732925.0000000,35.5789554,129.2994326,91.6866311
,1163055.0000000,1732925.0000000,35.5789537,129.2995429,91.8159722
,1163065.0000000,1732925.0000000,35.5789521,129.2996532,91.9852192
,1163075.0000000,1732925.0000000,35.5789504,129.2997636,92.5100426
,1163085.0000000,1732925.0000000,35.5789488,129.2998739,92.6547381
,1163095.0000000,1732925.0000000,35.5789471,129.2999842,94.6502943
,1163105.0000000,1732925.0000000,35.5789455,129.3000945,94.5810008
,1163115.0000000,1732925.0000000,35.5789438,129.3002048,96.6803471
,1163125.0000000,1732925.0000000,35.5789422,129.3003151,100.3751889
,1163135.0000000,1732925.0000000,35.5789405,129.3004255,104.7591381
,1163145.0000000,1732925.0000000,35.5789389,129.3005358,102.6828206
,1163155.0000000,1732925.0000000,35.5789372,129.3006461,104.5443831
,1163165.0000000,1732925.0000000,35.5789356,129.3007564,107.0427199
,1163175.0000000,1732925.0000000,35.5789340,129.3008667,109.2071943
,1163185.0000000,1732925.0000000,35.5789323,129.3009770,111.4569320
,1163195.0000000,1732925.0000000,35.5789307,129.3010873,111.8111359
,1163205.0000000,1732925.0000000,35.5789290,129.3011977,114.4811345
,1163215.0000000,1732925.0000000,35.5789274,129.3013080,116.3814185
,1163225.0000000,1732925.0000000,35.5789257,129.3014183,116.2220393
,1163235.0000000,1732925.0000000,35.5789241,129.3015286,116.3578757
,1163245.0000000,1732925.0000000,35.5789224,129.3016389,116.3915410
,1163255.0000000,1732925.0000000,35.5789208,129.3017492,116.4050426
,1163265.0000000,1732925.0000000,35.5789191,129.3018596,116.7766132
,1163275.0000000,1732925.0000000,35.5789175,129.3019699,116.7669861
,1163285.0000000,1732925.0000000,35.5789158,129.3020802,120.4121757
,1163295.0000000,1732925.0000000,35.5789142,129.3021905,122.6441429
,1163305.0000000,1732925.0000000,35.5789125,129.3023008,126.5802397
,1163315.0000000,1732925.0000000,35.5789109,129.3024111,130.6613611
,1163325.0000000,1732925.0000000,35.5789092,129.3025214,133.0368909
,1163335.0000000,1732925.0000000,35.5789076,129.3026318,136.4501091
,1163345.0000000,1732925.0000000,35.5789059,129.3027421,139.5727287
,1163355.0000000,1732925.0000000,35.5789043,129.3028524,141.8673809
,1163365.0000000,1732925.0000000,35.5789026,129.3029627,146.2758755
,1163375.0000000,1732925.0000000,35.5789010,129.3030730,145.9928185
,1163385.0000000,1732925.0000000,35.5788993,129.3031833,145.4378302
,1163395.0000000,1732925.0000000,35.5788977,129.3032937,144.5020218
,1163405.0000000,1732925.0000000,35.5788960,129.3034040,141.6180704
,1163415.0000000,1732925.0000000,35.5788944,129.3035143,140.1395202
,1163425.0000000,1732925.0000000,35.5788927,129.3036246,138.2668145
,1163435.0000000,1732925.0000000,35.5788911,129.3037349,137.2004736
,1163445.0000000,1732925.0000000,35.5788894,129.3038452,136.7845899
,1163455.0000000,1732925.0000000,35.5788877,129.3039555,136.3592121
,1163465.0000000,1732925.0000000,35.5788861,129.3040659,136.0038297
,1163475.0000000,1732925.0000000,35.5788844,129.3041762,136.1882041
,1163485.0000000,1732925.0000000,35.5788828,129.3042865,133.5848994
,1163495.0000000,1732925.0000000,35.5788811,129.3043968,132.4326092
,1163505.0000000,1732925.0000000,35.5788795,129.3045071,133.4412023
,1163515.0000000,1732925.0000000,35.5788778,129.3046174,135.9973866
,1163525.0000000,1732925.0000000,35.5788762,129.3047277,137.2209172
,1163535.0000000,1732925.0000000,35.5788745,129.3048381,139.4315638
,1163545.0000000,1732925.0000000,35.5788729,129.3049484,140.3811708
,1163555.0000000,1732925.0000000,35.5788712,129.3050587,141.5000000
,1163565.0000000,1732925.0000000,35.5788696,129.3051690,141.7044719
,1163575.0000000,1732925.0000000,35.5788679,129.3052793,141.7770785
,1163585.0000000,1732925.0000000,35.5788663,129.3053896,144.5553534
,1163595.0000000,1732925.0000000,35.5788646,129.3055000,146.5835714
,1163605.0000000,1732925.0000000,35.5788630,129.3056103,148.8832423
,1163615.0000000,1732925.0000000,35.5788613,129.3057206,149.0701030
,1163625.0000000,1732925.0000000,35.5788597,129.3058309,148.6102563
,1163635.0000000,1732925.0000000,35.5788580,129.3059412,150.0545848
,1163645.0000000,1732925.0000000,35.5788564,129.3060515,151.4801744
,1163655.0000000,1732925.0000000,35.5788547,129.3061618,152.4479777
,1163665.0000000,1732925.0000000,35.5788530,129.3062722,154.3279580
,1163675.0000000,1732925.0000000,35.5788514,129.3063825,155.9499105
,1163685.0000000,1732925.0000000,35.5788497,129.3064928,156.2885363
,1163695.0000000,1732925.0000000,35.5788481,129.3066031,153.5054723
,1163705.0000000,1732925.0000000,35.5788464,129.3067134,149.0572013
,1163715.0000000,1732925.0000000,35.5788448,129.3068237,143.5790555
,1163725.0000000,1732925.0000000,35.5788431,129.3069340,141.8505671
,1163735.0000000,1732925.0000000,35.5788415,129.3070444,141.4043352
,1163745.0000000,1732925.0000000,35.5788398,129.3071547,140.6411711
,1163755.0000000,1732925.0000000,35.5788382,129.3072650,137.6740988
,1163765.0000000,1732925.0000000,35.5788365,129.3073753,136.5000000
,1163775.0000000,1732925.0000000,35.5788349,129.3074856,136.5000000
,1163785.0000000,1732925.0000000,35.5788332,129.3075959,136.5991942
,1163795.0000000,1732925.0000000,35.5788315,129.3077063,138.7238609
,1163805.0000000,1732925.0000000,35.5788299,129.3078166,139.3233720
,1163815.0000000,1732925.0000000,35.5788282,129.3079269,141.7598083
,1163825.0000000,1732925.0000000,35.5788266,129.3080372,143.4522174
,1163835.0000000,1732925.0000000,35.5788249,129.3081475,145.2501009
,1163845.0000000,1732925.0000000,35.5788233,129.3082578,146.4181641
,1163855.0000000,1732925.0000000,35.5788216,129.3083681,146.5644376
,1163865.0000000,1732925.0000000,35.5788200,129.3084785,148.6602737
,1163875.0000000,1732925.0000000,35.5788183,129.3085888,150.8004339
,1163885.0000000,1732925.0000000,35.5788166,129.3086991,151.8026076
,1163895.0000000,1732925.0000000,35.5788150,129.3088094,151.7525535
,1163905.0000000,1732925.0000000,35.5788133,129.3089197,155.2573250
,1163915.0000000,1732925.0000000,35.5788117,129.3090300,156.3107701
,1163925.0000000,1732925.0000000,35.5788100,129.3091403,156.5000000
,1163935.0000000,1732925.0000000,35.5788084,129.3092507,156.4880438
,1163945.0000000,1732925.0000000,35.5788067,129.3093610,156.0579889
,1163955.0000000,1732925.0000000,35.5788051,129.3094713,154.7724036
,1163965.0000000,1732925.0000000,35.5788034,129.3095816,151.7506354
,1163975.0000000,1732925.0000000,35.5788017,129.3096919,151.5000000
,1163985.0000000,1732925.0000000,35.5788001,129.3098022,151.5000000
,1163995.0000000,1732925.0000000,35.5787984,129.3099125,151.5429730
,1163005.0000000,1732935.0000000,35.5790521,129.2989934,91.5981630
,1163015.0000000,1732935.0000000,35.5790504,129.2991037,91.5726761
,1163025.0000000,1732935.0000000,35.5790488,129.2992140,91.6140744
,1163035.0000000,1732935.0000000,35.5790471,129.2993243,91.8251111
,1163045.0000000,1732935.0000000,35.5790455,129.2994346,91.5830959
,1163055.0000000,1732935.0000000,35.5790438,129.2995449,91.6426317
,1163065.0000000,1732935.0000000,35.5790422,129.2996553,91.5948829
,1163075.0000000,1732935.0000000,35.5790406,129.2997656,91.5701320
,1163085.0000000,1732935.0000000,35.5790389,129.2998759,91.5317730
,1163095.0000000,1732935.0000000,35.5790373,129.2999862,91.6438702
,1163105.0000000,1732935.0000000,35.5790356,129.3000965,93.0063528
,1163115.0000000,1732935.0000000,35.5790340,129.3002068,95.5719954
,1163125.0000000,1732935.0000000,35.5790323,129.3003172,99.0470662
,1163135.0000000,1732935.0000000,35.5790307,129.3004275,100.7635305
,1163145.0000000,1732935.0000000,35.5790290,129.3005378,101.5108966
,1163155.0000000,1732935.0000000,35.5790274,129.3006481,103.0607289
,1163165.0000000,1732935.0000000,35.5790257,129.3007584,105.8436074
,1163175.0000000,1732935.0000000,35.5790241,129.3008687,108.9444243
,1163185.0000000,1732935.0000000,35.5790224,129.3009790,110.5936478
,1163195.0000000,1732935.0000000,35.5790208,129.3010894,112.0403130
,1163205.0000000,1732935.0000000,35.5790191,129.3011997,113.3601028
,1163215.0000000,1732935.0000000,35.5790175,129.3013100,114.9660938
,1163225.0000000,1732935.0000000,35.5790158,129.3014203,115.2018136
,1163235.0000000,1732935.0000000,35.5790142,129.3015306,115.2041113
,1163245.0000000,1732935.0000000,35.5790125,129.3016409,114.2716882
,1163255.0000000,1732935.0000000,35.5790109,129.3017513,114.3235438
,1163265.0000000,1732935.0000000,35.5790092,129.3018616,115.5832900
,1163275.0000000,1732935.0000000,35.5790076,129.3019719,116.8181504
,1163285.0000000,1732935.0000000,35.5790059,129.3020822,119.3054464
,1163295.0000000,1732935.0000000,35.5790043,129.3021925,121.6774488
,1163305.0000000,1732935.0000000,35.5790026,129.3023028,125.8601223
,1163315.0000000,1732935.0000000,35.5790010,129.3024131,128.4401764
,1163325.0000000,1732935.0000000,35.5789993,129.3025235,131.8032650
,1163335.0000000,1732935.0000000,35.5789977,129.3026338,136.5152186
,1163345.0000000,1732935.0000000,35.5789960,129.3027441,140.4425042
,1163355.0000000,1732935.0000000,35.5789944,129.3028544,143.0013475
,1163365.0000000,1732935.0000000,35.5789927,129.3029647,144.9163996
,1163375.0000000,1732935.0000000,35.5789911,129.3030750,145.6035337
,1163385.0000000,1732935.0000000,35.5789894,129.3031854,144.7659038
,1163395.0000000,1732935.0000000,35.5789878,129.3032957,141.5629416
,1163405.0000000,1732935.0000000,35.5789861,129.3034060,138.0615354
,1163415.0000000,1732935.0000000,35.5789845,129.3035163,136.7037643
,1163425.0000000,1732935.0000000,35.5789828,129.3036266,136.3052962
,1163435.0000000,1732935.0000000,35.5789812,129.3037369,135.6760995
,1163445.0000000,1732935.0000000,35.5789795,129.3038472,135.2854858
,1163455.0000000,1732935.0000000,35.5789779,129.3039576,134.4871810
,1163465.0000000,1732935.0000000,35.5789762,129.3040679,133.7682806
,1163475.0000000,1732935.0000000,35.5789746,129.3041782,132.5150917
,1163485.0000000,1732935.0000000,35.5789729,129.3042885,131.5725653
,1163495.0000000,1732935.0000000,35.5789713,129.3043988,131.5000000
,1163505.0000000,1732935.0000000,35.5789696,129.3045091,131.5311405
,1163515.0000000,1732935.0000000,35.5789680,129.3046195,132.8830776
,1163525.0000000,1732935.0000000,35.5789663,129.3047298,136.3649420
,1163535.0000000,1732935.0000000,35.5789647,129.3048401,136.7541101
,1163545.0000000,1732935.0000000,35.5789630,129.3049504,137.9880378
,1163555.0000000,1732935.0000000,35.5789614,129.3050607,140.4798406
,1163565.0000000,1732935.0000000,35.5789597,129.3051710,141.8613112
,1163575.0000000,1732935.0000000,35.5789580,129.3052813,141.7823347
,1163585.0000000,1732935.0000000,35.5789564,129.3053917,144.5223517
,1163595.0000000,1732935.0000000,35.5789547,129.3055020,146.4783246
,1163605.0000000,1732935.0000000,35.5789531,129.3056123,146.6452851
,1163615.0000000,1732935.0000000,35.5789514,129.3057226,146.7002374
,1163625.0000000,1732935.0000000,35.5789498,129.3058329,146.7714229
,1163635.0000000,1732935.0000000,35.5789481,129.3059432,146.5346008
,1163645.0000000,1732935.0000000,35.5789465,129.3060536,148.1094994
,1163655.0000000,1732935.0000000,35.5789448,129.3061639,150.9192804
,1163665.0000000,1732935.0000000,35.5789432,129.3062742,152.0799143
,1163675.0000000,1732935.0000000,35.5789415,129.3063845,151.7717656
,1163685.0000000,1732935.0000000,35.5789399,129.3064948,152.5321723
,1163695.0000000,1732935.0000000,35.5789382,129.3066051,151.5015680
,1163705.0000000,1732935.0000000,35.5789366,129.3067154,147.3509505
,1163715.0000000,1732935.0000000,35.5789349,129.3068258,141.7686929
,1163725.0000000,1732935.0000000,35.5789332,129.3069361,141.2341878
,1163735.0000000,1732935.0000000,35.5789316,129.3070464,139.8263746
,1163745.0000000,1732935.0000000,35.5789299,129.3071567,138.0232665
,1163755.0000000,1732935.0000000,35.5789283,129.3072670,136.6405100
,1163765.0000000,1732935.0000000,35.5789266,129.3073773,136.5000000
,1163775.0000000,1732935.0000000,35.5789250,129.3074876,136.5000000
,1163785.0000000,1732935.0000000,35.5789233,129.3075980,136.5000000
,1163795.0000000,1732935.0000000,35.5789217,129.3077083,136.8632989
,1163805.0000000,1732935.0000000,35.5789200,129.3078186,137.5752720
,1163815.0000000,1732935.0000000,35.5789184,129.3079289,141.0309034
,1163825.0000000,1732935.0000000,35.5789167,129.3080392,142.7791418
,1163835.0000000,1732935.0000000,35.5789150,129.3081495,145.6046469
,1163845.0000000,1732935.0000000,35.5789134,129.3082599,144.9466780
,1163855.0000000,1732935.0000000,35.5789117,129.3083702,146.4002448
,1163865.0000000,1732935.0000000,35.5789101,129.3084805,147.5819138
,1163875.0000000,1732935.0000000,35.5789084,129.3085908,151.0316843
,1163885.0000000,1732935.0000000,35.5789068,129.3087011,151.7718141
,1163895.0000000,1732935.0000000,35.5789051,129.3088114,153.3390186
,1163905.0000000,1732935.0000000,35.5789035,129.3089217,156.1988755
,1163915.0000000,1732935.0000000,35.5789018,129.3090321,156.4375882
,1163925.0000000,1732935.0000000,35.5789001,129.3091424,156.5000000
,1163935.0000000,1732935.0000000,35.5788985,129.3092527,156.2873813
,1163945.0000000,1732935.0000000,35.5788968,129.3093630,154.6742175
,1163955.0000000,1732935.0000000,35.5788952,129.3094733,152.4199533
,1163965.0000000,1732935.0000000,35.5788935,129.3095836,151.4596472
,1163975.0000000,1732935.0000000,35.5788919,129.3096939,151.3012444
,1163985.0000000,1732935.0000000,35.5788902,129.3098043,151.4682616
,1163995.0000000,1732935.0000000,35.5788885,129.3099146,151.5000000
,1163005.0000000,1732945.0000000,35.5791422,129.2989954,91.7474579
,1163015.0000000,1732945.0000000,35.5791406,129.2991057,91.7772730
,1163025.0000000,1732945.0000000,35.5791389,129.2992160,91.7999448
,1163035.0000000,1732945.0000000,35.5791373,129.2993263,91.8798154
,1163045.0000000,1732945.0000000,35.5791356,129.2994366,90.5012954
,1163055.0000000,1732945.0000000,35.5791340,129.2995470,88.8246651
,1163065.0000000,1732945.0000000,35.5791323,129.2996573,88.9249741
,1163075.0000000,1732945.0000000,35.5791307,129.2997676,89.8717621
,1163085.0000000,1732945.0000000,35.5791290,129.2998779,90.9790774
,1163095.0000000,1732945.0000000,35.5791274,129.2999882,91.2431886
,1163105.0000000,1732945.0000000,35.5791257,129.3000985,92.2144051
,1163115.0000000,1732945.0000000,35.5791241,129.3002089,91.8553522
,1163125.0000000,1732945.0000000,35.5791224,129.3003192,96.7126532
,1163135.0000000,1732945.0000000,35.5791208,129.3004295,97.5406157
,1163145.0000000,1732945.0000000,35.5791191,129.3005398,101.3839028
,1163155.0000000,1732945.0000000,35.5791175,129.3006501,102.2787371
,1163165.0000000,1732945.0000000,35.5791158,129.3007604,106.3597571
,1163175.0000000,1732945.0000000,35.5791142,129.3008708,108.2410233
,1163185.0000000,1732945.0000000,35.5791125,129.3009811,110.4820076
,1163195.0000000,1732945.0000000,35.5791109,129.3010914,111.3244511
,1163205.0000000,1732945.0000000,35.5791092,129.3012017,111.8018436
,1163215.0000000,1732945.0000000,35.5791076,129.3013120,113.1153780
,1163225.0000000,1732945.0000000,35.5791059,129.3014223,112.7008613
,1163235.0000000,1732945.0000000,35.5791043,129.3015326,111.9771326
,1163245.0000000,1732945.0000000,35.5791026,129.3016430,111.5683529
,1163255.0000000,1732945.0000000,35.5791010,129.3017533,111.5908133
,1163265.0000000,1732945.0000000,35.5790994,129.3018636,113.5307389
,1163275.0000000,1732945.0000000,35.5790977,129.3019739,116.7322326
,1163285.0000000,1732945.0000000,35.5790961,129.3020842,119.0113794
,1163295.0000000,1732945.0000000,35.5790944,129.3021945,121.6468792
,1163305.0000000,1732945.0000000,35.5790928,129.3023049,124.3728026
,1163315.0000000,1732945.0000000,35.5790911,129.3024152,126.6585510
,1163325.0000000,1732945.0000000,35.5790895,129.3025255,131.9413971
,1163335.0000000,1732945.0000000,35.5790878,129.3026358,137.1803575
,1163345.0000000,1732945.0000000,35.5790862,129.3027461,141.7849774
,1163355.0000000,1732945.0000000,35.5790845,129.3028564,145.1959808
,1163365.0000000,1732945.0000000,35.5790829,129.3029667,145.1068418
,1163375.0000000,1732945.0000000,35.5790812,129.3030771,145.6797391
,1163385.0000000,1732945.0000000,35.5790795,129.3031874,144.6571304
,1163395.0000000,1732945.0000000,35.5790779,129.3032977,139.2865839
,1163405.0000000,1732945.0000000,35.5790762,129.3034080,136.5294726
,1163415.0000000,1732945.0000000,35.5790746,129.3035183,133.8503377
,1163425.0000000,1732945.0000000,35.5790729,129.3036286,132.6787251
,1163435.0000000,1732945.0000000,35.5790713,129.3037390,131.9972475
,1163445.0000000,1732945.0000000,35.5790696,129.3038493,131.1954546
,1163455.0000000,1732945.0000000,35.5790680,129.3039596,131.3103104
,1163465.0000000,1732945.0000000,35.5790663,129.3040699,131.2027430
,1163475.0000000,1732945.0000000,35.5790647,129.3041802,130.4772577
,1163485.0000000,1732945.0000000,35.5790630,129.3042905,131.1131853
,1163495.0000000,1732945.0000000,35.5790614,129.3044008,131.5000000
,1163505.0000000,1732945.0000000,35.5790597,129.3045112,131.5000000
,1163515.0000000,1732945.0000000,35.5790581,129.3046215,132.0691193
,1163525.0000000,1732945.0000000,35.5790564,129.3047318,135.7939202
,1163535.0000000,1732945.0000000,35.5790548,129.3048421,136.3045421
,1163545.0000000,1732945.0000000,35.5790531,129.3049524,137.0468765
,1163555.0000000,1732945.0000000,35.5790515,129.3050627,139.5905878
,1163565.0000000,1732945.0000000,35.5790498,129.3051731,141.3854282
,1163575.0000000,1732945.0000000,35.5790482,129.3052834,141.9914667
,1163585.0000000,1732945.0000000,35.5790465,129.3053937,143.3610745
,1163595.0000000,1732945.0000000,35.5790449,129.3055040,144.1082550
,1163605.0000000,1732945.0000000,35.5790432,129.3056143,143.4801603
,1163615.0000000,1732945.0000000,35.5790416,129.3057246,143.4336243
,1163625.0000000,1732945.0000000,35.5790399,129.3058349,144.2594723
,1163635.0000000,1732945.0000000,35.5790382,129.3059453,145.5790744
,1163645.0000000,1732945.0000000,35.5790366,129.3060556,146.1679059
,1163655.0000000,1732945.0000000,35.5790349,129.3061659,147.1379447
,1163665.0000000,1732945.0000000,35.5790333,129.3062762,149.1207855
,1163675.0000000,1732945.0000000,35.5790316,129.3063865,150.5597847
,1163685.0000000,1732945.0000000,35.5790300,129.3064968,151.0391593
,1163695.0000000,1732945.0000000,35.5790283,129.3066072,149.9400726
,1163705.0000000,1732945.0000000,35.5790267,129.3067175,146.2502630
,1163715.0000000,1732945.0000000,35.5790250,129.3068278,142.0850144
,1163725.0000000,1732945.0000000,35.5790234,129.3069381,139.8450848
,1163735.0000000,1732945.0000000,35.5790217,129.3070484,137.6722819
,1163745.0000000,1732945.0000000,35.5790201,129.3071587,136.6303379
,1163755.0000000,1732945.0000000,35.5790184,129.3072690,136.5000000
,1163765.0000000,1732945.0000000,35.5790167,129.3073794,136.5000000
,1163775.0000000,1732945.0000000,35.5790151,129.3074897,136.5000000
,1163785.0000000,1732945.0000000,35.5790134,129.3076000,136.5000000
,1163795.0000000,1732945.0000000,35.5790118,129.3077103,136.5000000
,1163805.0000000,1732945.0000000,35.5790101,129.3078206,136.9321489
,1163815.0000000,1732945.0000000,35.5790085,129.3079309,138.6647583
,1163825.0000000,1732945.0000000,35.5790068,129.3080412,141.2844559
,1163835.0000000,1732945.0000000,35.5790052,129.3081516,141.9785780
,1163845.0000000,1732945.0000000,35.5790035,129.3082619,143.4462809
,1163855.0000000,1732945.0000000,35.5790019,129.3083722,146.2901498
,1163865.0000000,1732945.0000000,35.5790002,129.3084825,147.9868844
,1163875.0000000,1732945.0000000,35.5789985,129.3085928,151.0464133
